id,calories,proteins,fat,carbohydrate,name,image
443,86,10.2,1.1,8.7,Ikan cakalang perut segar,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Ikan_cakalang_perut_segar.jpg
444,107,19.6,0.7,5.5,Ikan cakalang segar,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Ikan_cakalang_segar.jpg
446,101,11.5,4.1,4.6,Ikan daun segar,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Ikan_daun_segar.jpg
447,109,17,4,0,Ikan Ekor Kuning,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Ikan_Ekor_Kuning.jpg
448,261,38.1,2.3,21.9,Ikan Gabus asap mentah,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Ikan_Gabus_asap_mentah.jpg
449,292,58,4,0,Ikan Gabus kering,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Ikan_Gabus_kering.jpg
450,74,25.2,1.7,0,Ikan Gabus segar,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Ikan_Gabus_segar.jpg
451,267,23.1,19.4,0.2,Ikan gete goreng,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Ikan_gete_goreng.jpg
452,101,10.3,3.7,6.7,Ikan hitam segar,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Ikan_hitam_segar.jpg
453,298,46.3,3.6,20.2,Ikan hiu kering,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Ikan_hiu_kering.jpg
454,57,10.7,0.3,2.2,Ikan hiu segar,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Ikan_hiu_segar.jpg
455,77,15.6,0.9,1.6,Ikan kacangan segar,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Ikan_kacangan_segar.jpg
456,92,20,0.7,0,Ikan kakap segar,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Ikan_kakap_segar.jpg
458,132,17,6.7,0.8,Ikan kapar segar,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Ikan_kapar_segar.jpg
459,162,31.7,2.8,0.3,Ikan katombo asin,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Ikan_katombo_asin.jpg
461,302,70.7,1.9,0.4,Ikan kayu kering,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Ikan_kayu_kering.jpg
462,103,22,1,0,Ikan Kembung,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Ikan_Kembung.jpg
463,70,10.8,0.7,5.2,Ikan kima segar,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Ikan_kima_segar.jpg
464,147,17.5,6.5,5.4,Ikan Lais bakar,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Ikan_Lais_bakar.jpg
467,90,20.4,0.9,0,Ikan lehoma segar,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Ikan_lehoma_segar.jpg
469,112,20,3,0,Ikan Lemuru,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Ikan_Lemuru.jpg
470,104,15.6,3.2,2,Ikan lidah segar,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Ikan_lidah_segar.jpg
471,258,40.3,2.3,18.9,Ikan lomak asin mentah,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Ikan_lomak_asin_mentah.jpg
472,99,20.6,1.4,0.9,Ikan malalugis segar,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Ikan_malalugis_segar.jpg
473,86,16,2,0,Ikan Mas,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Ikan_Mas.jpg
474,188,19.3,12.2,0,Ikan Mas goreng,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Ikan_Mas_goreng.jpg
475,209,15.2,11.3,11.8,Ikan Mas pepes,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Ikan_Mas_pepes.jpg
476,97,17.9,2,0.4,Ikan mayong segar,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Ikan_mayong_segar.jpg
477,598,74.3,26.9,9.2,Ikan Mujair dendeng goreng,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Ikan_Mujair_dendeng_goreng.jpg
478,582,68.3,15.2,37.2,Ikan Mujair dendeng mentah,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Ikan_Mujair_dendeng_mentah.jpg
479,416,46.9,23.9,0,Ikan Mujair goreng,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Ikan_Mujair_goreng.jpg
482,154,16.8,5,10.5,Ikan nasu metti segar,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Ikan_nasu_metti_segar.jpg
483,125,21.3,3.4,2.2,Ikan oci kembung segar,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Ikan_oci_kembung_segar.jpg
484,152,17.6,6.1,6.7,Ikan Papuyu bakar,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Ikan_Papuyu_bakar.jpg
486,144,17.5,6.3,4.3,Ikan Patin bakar,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Ikan_Patin_bakar.jpg
487,132,17,6.6,1.1,Ikan Patin segar,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Ikan_Patin_segar.jpg
488,156,28,4,2,Ikan peda banjar mentah,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Ikan_peda_banjar_mentah.jpg
489,176,32,4.4,0,Ikan Pepetek,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Ikan_Pepetek.jpg
490,157,28,4.2,1.8,Ikan Pindang banjar mentah,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Ikan_Pindang_banjar_mentah.jpg
491,170,31,4.2,0,Ikan Pindang benggol mentah,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Ikan_Pindang_benggol_mentah.jpg
492,153,30,2.8,0,Ikan Pindang layang mentah,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Ikan_Pindang_layang_mentah.jpg
494,415,61.3,17.6,2.9,Ikan sale lais mentah,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Ikan_sale_lais_mentah.jpg
495,534,40.2,39.3,4.9,Ikan Sale segar,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Ikan_Sale_segar.jpg
496,284,34.1,9.9,14.6,Ikan saluang kering mentah,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Ikan_saluang_kering_mentah.jpg
497,113,13.9,4.9,3.4,Ikan saluang segar,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Ikan_saluang_segar.jpg
498,240,21.7,7.7,20.7,Ikan sanggang masakan,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Ikan_sanggang_masakan.jpg
499,109,19.9,1.8,3.4,Ikan sarden segar,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Ikan_sarden_segar.jpg
500,113,17,4.5,0,Ikan Segar,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Ikan_Segar.jpg
501,194,38,3.5,0,Ikan Selar kering,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Ikan_Selar_kering.jpg
502,138,27,3.3,0,Ikan selar kuning cue mentah,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Ikan_selar_kuning_cue_mentah.jpg
503,100,18.8,2.2,0,Ikan selar segar,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Ikan_selar_segar.jpg
504,289,38,14,0,Ikan Sepat kering,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Ikan_Sepat_kering.jpg
505,84,15.2,0.6,4.7,Ikan sepat segar,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Ikan_sepat_segar.jpg
507,199,34.1,3.8,7.1,Ikan sunu asin mentah,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Ikan_sunu_asin_mentah.jpg
508,111,13.3,3.4,6.7,Ikan sunu segar,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Ikan_sunu_segar.jpg
509,88,15.9,0.9,4.1,Ikan tahuman segar,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Ikan_tahuman_segar.jpg
510,96,19.5,1.1,2,Ikan tarmon segar,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Ikan_tarmon_segar.jpg
511,95,15.8,0.7,6.5,Ikan telan segar,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Ikan_telan_segar.jpg
512,358,20.7,26.4,9.4,Ikan telur asin mentah,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Ikan_telur_asin_mentah.jpg
513,204,16,15,0,Ikan Tembang,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Ikan_Tembang.jpg
514,101,15.1,4.1,1,Ikan tempahas segar,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Ikan_tempahas_segar.jpg
515,316,60.1,6.5,22.4,Ikan tepung mentah,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Ikan_tepung_mentah.jpg
516,98,19.6,1.7,1,Ikan terbang segar,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Ikan_terbang_segar.jpg
517,277,60,2.3,1.8,Ikan Teri bubuk,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Ikan_Teri_bubuk.jpg
518,170,33.4,3,0,Ikan Teri kering,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Ikan_Teri_kering.jpg
519,331,68.7,4.2,0,Ikan Teri Kering tawar,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Ikan_Teri_Kering_tawar.jpg
520,144,32.5,0.6,0,Ikan Teri Nasi kering,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Ikan_Teri_Nasi_kering.jpg
521,74,10.3,1.4,4.1,Ikan teri segar,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Ikan_teri_segar.jpg
523,82,17.4,0.4,2.3,Ikan titang segar,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Ikan_titang_segar.jpg
524,100,13.7,1.5,8,Ikan tongkol segar,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Ikan_tongkol_segar.jpg
526,474,7.6,21.6,62.3,Intip goreng,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Intip_goreng.jpg
527,496,30.3,33.5,18.4,Itik alabio daging dendeng mentah,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Itik_alabio_daging_dendeng_mentah.jpg
528,156,2.7,1.3,33.3,Jagung grontol,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Jagung_grontol.jpg
529,361,8.7,4.5,72.4,Jagung Kuning giling,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Jagung_Kuning_giling.jpg
530,129,4.1,1.3,30.3,Jagung Kuning muda,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Jagung_Kuning_muda.jpg
531,307,7.9,3.4,63.6,Jagung Kuning pipil baru,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Jagung_Kuning_pipil_baru.jpg
532,366,9.8,7.3,69.1,Jagung kuning pipil kering mentah,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Jagung_kuning_pipil_kering_mentah.jpg
533,355,9.2,3.9,73.7,Jagung Kuning pipil lama,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Jagung_Kuning_pipil_lama.jpg
534,154,3.8,3.5,28.4,Jagung kuning pipil rebus,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Jagung_kuning_pipil_rebus.jpg
535,140,4.7,1.3,33.1,Jagung Kuning segar,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Jagung_Kuning_segar.jpg
536,355,9.2,3.9,73.7,Jagung kuning tepung,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Jagung_kuning_tepung.jpg
537,35,2.2,0.1,7.4,Jagung muda,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Jagung_muda.jpg
538,147,5.1,0.7,31.5,Jagung muda kuning mentah,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Jagung_muda_kuning_mentah.jpg
539,142,5,0.7,30.3,Jagung muda rebus,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Jagung_muda_rebus.jpg
541,368,5.5,4.6,78,Jagung pipil var. metro kering,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Jagung_pipil_var._metro_kering.jpg
542,361,8.7,4.5,72.4,Jagung Putih giling,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Jagung_Putih_giling.jpg
543,129,4.1,1.3,30.3,Jagung Putih muda,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Jagung_Putih_muda.jpg
544,307,7.9,3.4,63.6,Jagung Putih pipil baru,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Jagung_Putih_pipil_baru.jpg
545,355,9.2,3.9,73.7,Jagung Putih pipil lama,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Jagung_Putih_pipil_lama.jpg
546,140,4.7,1.3,33.1,Jagung Putih segar,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Jagung_Putih_segar.jpg
547,175,1.8,1.8,35,Jagung Rebus ,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Jagung_Rebus_.jpg
550,51,1.5,1,10.1,Jahe,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Jahe.jpg
551,289,11,4,61,Jali,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Jali.jpg
553,286,48.5,9.2,2.3,Jambal goreng,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Jambal_goreng.jpg
555,49,0.9,0.3,12.2,Jambu Biji,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Jambu_Biji.jpg
556,61,0.9,0.3,15.4,Jambu biji putih tidak berbiji,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Jambu_biji_putih_tidak_berbiji.jpg
557,56,0.6,0.3,14.2,Jambu Bol,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Jambu_Bol.jpg
558,64,0.7,0.6,15.8,Jambu Monyet buah,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Jambu_Monyet_buah.jpg
560,45,2.5,3.9,0,Jamur Coklat (kulat siau),https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Jamur_Coklat_(kulat_siau).jpg
561,296,9.4,1.1,62,Jamur encik,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Jamur_encik.jpg
562,294,16,0.9,64.6,Jamur kuping kering,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Jamur_kuping_kering.jpg
563,21,3.8,0.6,0.9,Jamur kuping segar,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Jamur_kuping_segar.jpg
564,30,3.5,0.2,4,Jamur merang segar,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Jamur_merang_segar.jpg
565,48,2.8,4.1,2.9,Jamur Putih (kulat putih),https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Jamur_Putih_(kulat_putih).jpg
566,48,1.9,3.2,2.8,Jamur sagu,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Jamur_sagu.jpg
567,30,1.9,0.1,5.5,Jamur tiram segar,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Jamur_tiram_segar.jpg
568,107,5.3,2.2,16.5,Jangang bintatoeng masakan,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Jangang_bintatoeng_masakan.jpg
569,31,1.2,0.3,7.1,Jantung Pisang segar,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Jantung_Pisang_segar.jpg
570,500,1.2,25.1,67.3,Japilus,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Japilus.jpg
571,48,2.5,4.2,0,Jaruk Tigarun,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Jaruk_Tigarun.jpg
572,334,9.7,3.5,73.4,Jawawut,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Jawawut.jpg
573,381.7,9.5,9.5,65.8,Jenang ,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Jenang_.jpg
574,192,5.4,0.3,40.7,Jengkol segar,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Jengkol_segar.jpg
575,48,0.6,0.2,12.4,Jeruk Bali,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Jeruk_Bali.jpg
576,61,0.8,0.2,14.1,Jeruk banjar segar,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Jeruk_banjar_segar.jpg
578,39,0.3,0.3,8.9,Jeruk Kalamansi segar,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Jeruk_Kalamansi_segar.jpg
579,45,0.9,0.2,11.2,Jeruk Manis,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Jeruk_Manis.jpg
580,37,0.8,0.1,12.3,Jeruk Nipis,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Jeruk_Nipis.jpg
581,49,0.7,0.2,11.1,Jeruk ragi segar,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Jeruk_ragi_segar.jpg
582,32,1.9,0.3,7.1,Jotang,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Jotang.jpg
584,130,6.7,0.3,25.2,Kabau segar,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Kabau_segar.jpg
585,133,1,0.2,32.2,Kaburan ubi segar,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Kaburan_ubi_segar.jpg
586,250,2.6,2.5,35.4,Kabuto,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Kabuto.jpg
587,356,20.5,4.1,61.6,Kacang Andong,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Kacang_Andong.jpg
588,330,23.8,1.4,60.2,Kacang Arab,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Kacang_Arab.jpg
589,533,27.8,38.1,28.8,Kacang atom,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Kacang_atom.jpg
590,341,30.4,3.2,51.3,Kacang babi kering,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Kacang_babi_kering.jpg
591,400,34.4,16.9,34.1,Kacang belimbing (kecipir) kering,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Kacang_belimbing_(kecipir)_kering.jpg
592,204,16.9,8.8,17.5,Kacang Belimbing rebus,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Kacang_Belimbing_rebus.jpg
593,212,17.5,10,12.9,Kacang Belimbing tempe,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Kacang_Belimbing_tempe.jpg
594,118,4.4,1.5,21.6,Kacang beracun segar,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Kacang_beracun_segar.jpg
595,479,12.7,23.2,58.9,Kacang Bogor goreng,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Kacang_Bogor_goreng.jpg
596,370,16,6,65,Kacang bogor kering,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Kacang_bogor_kering.jpg
597,161,7.7,2.8,27.1,Kacang Bogor rebus,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Kacang_Bogor_rebus.jpg
598,165,7.7,3.1,27.4,Kacang bogor segar,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Kacang_bogor_segar.jpg
599,331,25,1,58,Kacang Endel biji,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Kacang_Endel_biji.jpg
601,336,23.1,1.7,59.5,kacang galing segar,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/kacang_galing_segar.jpg
603,336,20.7,1.4,62,Kacang Gude biji,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Kacang_Gude_biji.jpg
604,316,20.7,1,58,Kacang gude biji kering,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Kacang_gude_biji_kering.jpg
605,114,7,0.6,20.8,Kacang Gude biji muda,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Kacang_Gude_biji_muda.jpg
606,123,8.4,0.6,1.8,Kacang Gude muda,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Kacang_Gude_muda.jpg
607,147,9,0.5,27.5,Kacang gude rebus,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Kacang_gude_rebus.jpg
608,323,22.9,1.5,56.8,Kacang hijau kering,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Kacang_hijau_kering.jpg
609,109,8.7,0.5,18.3,kacang hijau rebus,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/kacang_hijau_rebus.jpg
610,350,17.1,1.8,70.7,Kacang hijau var. bakti kering,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Kacang_hijau_var._bakti_kering.jpg
611,339,20.8,2.1,64.6,Kacang hijau var. siwalik kering,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Kacang_hijau_var._siwalik_kering.jpg
612,346,16.6,1.7,66.1,Kacang hitam kering,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Kacang_hitam_kering.jpg
613,345,22.2,1.2,62.9,Kacang Ijo,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Kacang_Ijo.jpg
614,445,11,11,65.5,Kacang Kapri Goreng ,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Kacang_Kapri_Goreng_.jpg
615,98,6.7,0.4,17.7,Kacang Kapri muda,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Kacang_Kapri_muda.jpg
616,286,30.2,15.6,30.1,Kacang Kedelai basah,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Kacang_Kedelai_basah.jpg
617,521,32.2,37.7,22.9,Kacang kedelai goreng,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Kacang_kedelai_goreng.jpg
618,381,40.4,16.7,24.9,Kacang kedelai kering,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Kacang_kedelai_kering.jpg
620,189,20.2,8.2,12.7,Kacang kedelai rebus,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Kacang_kedelai_rebus.jpg
623,355,17,2.5,66,Kacang kuning kering,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Kacang_kuning_kering.jpg
625,22,1.1,1,3.4,Kacang mekah polong segar,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Kacang_mekah_polong_segar.jpg
626,344,16.7,2.1,64.6,Kacang mentega kering,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Kacang_mentega_kering.jpg
627,336,23.1,1.7,59.5,Kacang Merah,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Kacang_Merah.jpg
629,314,22.1,1.1,56.2,Kacang merah kering,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Kacang_merah_kering.jpg
630,158,10.3,0.9,28.2,Kacang Merah kering rebus,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Kacang_Merah_kering_rebus.jpg
631,171,11,2.2,28,Kacang merah segar,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Kacang_merah_segar.jpg
632,144,10,1,24.7,Kacang Merah segar rebus,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Kacang_Merah_segar_rebus.jpg
633,280,16.7,1.6,63.2,Kacang merah tua kering,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Kacang_merah_tua_kering.jpg
636,480,18.4,19.1,58.5,Kacang negara,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Kacang_negara.jpg
637,44,2.7,0.3,7.8,Kacang Panjang,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Kacang_Panjang.jpg
638,357,17.3,1.5,70,Kacang Panjang biji,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Kacang_Panjang_biji.jpg
639,39,3,0.6,7.6,Kacang Panjang kukus,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Kacang_Panjang_kukus.jpg
640,150,2.5,12.5,7,Kacang Panjang tumis,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Kacang_Panjang_tumis.jpg
645,564,25.5,44.4,25.5,Kacang tanah goreng,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Kacang_tanah_goreng.jpg
646,561,25.5,43.8,26,Kacang Tanah kacang sari,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Kacang_Tanah_kacang_sari.jpg
647,525,27.9,42.7,17.4,Kacang tanah kering,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Kacang_tanah_kering.jpg
648,385,14,31,13,Kacang Tanah Rebus ,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Kacang_Tanah_Rebus_.jpg
649,360,13.5,31.2,12.8,Kacang Tanah rebus berkulit,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Kacang_Tanah_rebus_berkulit.jpg
650,513,17.5,32.5,44.3,Kacang Tanah rempeyek,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Kacang_Tanah_rempeyek.jpg
651,569,28.8,48.4,15.8,Kacang Tanah sangan berselaput,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Kacang_Tanah_sangan_berselaput.jpg
652,559,26.9,44.2,23.6,Kacang tanah sangan tanpa selaput,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Kacang_tanah_sangan_tanpa_selaput.jpg
654,748,20.8,20.8,124.8,Kacang Telur ,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Kacang_Telur_.jpg
656,138,10.7,1.1,22.6,Kacang tolo rebus,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Kacang_tolo_rebus.jpg
657,342,22.9,1.4,61.6,Kacang Tunggak (tolo),https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Kacang_Tunggak_(tolo).jpg
658,138,10.7,1.1,22.6,Kacang Tunggak rebus,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Kacang_Tunggak_rebus.jpg
659,451,11.2,20.2,59.7,Kacang Tunggak rempeyek,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Kacang_Tunggak_rempeyek.jpg
